volume,path,offset,size,date,kind,head4
TO7FIELD,/F3_D1.PKF,511074304,5521408,2005-10-17 13:10:13 +36,?,01ad0800
TO7FIELD,/F3_D2.PKF,516595712,2832384,2005-10-26 19:59:38 +36,?,01b40b00
TO7FIELD,/F3_D3.PKF,519428096,5855232,2005-10-17 10:51:00 +36,?,01660a00
TO7FIELD,/F3_M.PKF,525283328,19161088,2005-11-02 14:24:41 +36,?,01280900
TO7FIELD,/F4.PKF,544444416,1832960,2005-10-28 14:40:42 +36,?,16000000
TO7FIELD,/F5.B,546277376,2048,2005-10-07 09:41:55 +36,FPS3,46505333
TO7FIELD,/F5.PKF,546279424,169984,2005-10-17 10:51:02 +36,?,16000000
TO7FIELD,/F6.B,546449408,2048,2005-10-27 18:15:47 +36,FPS3,46505333
TO7FIELD,/F6.PKF,546451456,149504,2005-10-27 18:15:47 +36,?,16000000
TO7FIELD,/FD_COLI_DATA.CB7,546600960,37312,2005-11-22 18:20:25 +36,?,8cf582cc
TO7FIELD,/FD_ENC_00.ENC,546639872,37440,2005-11-07 23:06:19 +36,?,2d015000
TO7FIELD,/FD_ENC_00W.ENC,546678784,37440,2005-10-21 11:24:31 +36,?,2d015000
TO7FIELD,/FD_ENC_03.ENC,546717696,37440,2005-10-11 11:06:14 +36,?,e6002300
TO7FIELD,/FD_ENC_03B.ENC,546756608,37440,2005-10-05 12:05:23 +36,?,e4002900
TO7FIELD,/FD_ENC_03C.ENC,546795520,37440,2005-10-11 11:06:14 +36,?,e8002500
TO7FIELD,/FD_ITEM_DATA.ID7,546834432,5840,2005-11-11 18:13:31 +36,?,8ca68e85
TO7FIELD,/FIELD_TEX_C_3B.TXD,546840576,437028,2005-11-02 14:24:42 +36,?,16000000
TO7FIELD,/FIELD_TEX_C_4B.TXD,547278848,1294864,2005-11-02 14:24:42 +36,?,16000000
TO7FIELD,/FIELD_TEX_C_A.TXD,548575232,1402812,2005-11-02 14:24:42 +36,?,16000000
TO7FIELD,/FIELD_TEX_C_A_2A.TXD,549978112,1417272,2005-11-02 14:24:43 +36,?,16000000
TO7FIELD,/FIELD_TEX_C_A_3A.TXD,551397376,1447364,2005-11-02 14:24:43 +36,?,16000000
TO7FIELD,/FIELD_TEX_C_A_4A.TXD,552845312,1066508,2005-11-02 14:24:43 +36,?,16000000
TO7FIELD,/FIELD_TEX_C_A_5A.TXD,553912320,1429992,2005-11-02 14:24:43 +36,?,16000000
TO7FIELD,/FIELD_TEX_C_A_6A.TXD,555343872,1427828,2005-11-02 14:24:43 +36,?,16000000
TO7FIELD,/FIELD_TEX_C_B.TXD,556773376,1182664,2005-10-20 10:56:14 +36,?,16000000
TO7FIELD,/FIELD_TEX_C_B_2A.TXD,557957120,1223412,2005-11-02 14:24:44 +36,?,16000000
TO7FIELD,/FIELD_TEX_C_B_3A.TXD,559181824,1272036,2005-11-02 14:24:44 +36,?,16000000
TO7FIELD,/FIELD_TEX_C_B_4A.TXD,560455680,1165700,2005-11-02 14:24:44 +36,?,16000000
TO7FIELD,/FIELD_TEX_C_B_5A.TXD,561623040,1291656,2005-11-02 14:24:44 +36,?,16000000
TO7FIELD,/FIELD_TEX_C_B_6A.TXD,562915328,1337900,2005-11-02 14:24:44 +36,?,16000000
TO7FIELD,/FIELD_TEX_C_D1.TXD,564254720,337912,2005-10-20 10:56:15 +36,?,16000000
TO7FIELD,/FIELD_TEX_C_D2.TXD,564592640,580152,2005-10-11 11:06:16 +36,?,16000000
TO7FIELD,/FIELD_TEX_C_D3.TXD,565174272,1023948,2005-10-17 10:51:03 +36,?,16000000
TO7FIELD,/FIELD_TEX_C_M.TXD,566198272,393304,2005-10-11 11:06:16 +36,?,16000000
TO7FIELD,/VSSVER.SCC,566593536,1216,2005-11-24 18:17:52 +36,VSSVER.SCC,34120100
TO7MAP,/AJI_D00E.PKB,77824,851898,2005-11-11 17:57:26 +36,codec block,03b1ff0c
TO7MAP,/AJI_D01.PKB,929792,872492,2005-11-11 17:57:39 +36,codec block,0323500d
TO7MAP,/AJI_D02.PKB,1804288,867013,2005-11-11 17:57:48 +36,codec block,03bc3a0d
TO7MAP,/AJI_D03.PKB,2672640,923800,2005-11-11 17:58:01 +36,codec block,038f180e
TO7MAP,/AJI_D04.PKB,3598336,457948,2005-11-11 17:58:11 +36,codec block,03d3fc06
TO7MAP,/AJI_D05.PKB,4057088,417453,2005-11-11 17:58:19 +36,codec block,03a45e06
TO7MAP,/AJI_D06.PKB,4474880,435446,2005-11-11 17:58:26 +36,codec block,03eda406
TO7MAP,/AJI_D07.PKB,4911104,453970,2005-11-11 17:58:36 +36,codec block,0349ed06
TO7MAP,/AJI_D08.PKB,5365760,410302,2005-11-11 17:58:44 +36,codec block,03b54206
TO7MAP,/AJI_D09.PKB,5777408,490181,2005-11-11 17:58:55 +36,codec block,03bc7a07
TO7MAP,/AJI_D10.PKB,6268928,396266,2005-11-11 17:59:02 +36,codec block,03e10b06
TO7MAP,/AJI_D11.PKB,6666240,432213,2005-11-11 17:59:09 +36,codec block,034c9806
TO7MAP,/AJI_D12.PKB,7100416,415203,2005-11-11 17:59:16 +36,codec block,03da5506
TO7MAP,/AJI_D13.PKB,7516160,422474,2005-11-11 17:59:26 +36,codec block,03417206
TO7MAP,/AJI_D14.PKB,7940096,526626,2005-11-11 17:59:37 +36,codec block,03190908
TO7MAP,/AJI_D15.PKB,8468480,481100,2005-11-11 17:59:47 +36,codec block,03435707
TO7MAP,/AJI_D16.PKB,8949760,562669,2005-11-11 18:00:00 +36,codec block,03e49508
TO7MAP,/AJI_D17.PKB,9512960,425442,2005-11-11 18:00:09 +36,codec block,03d97d06
TO7MAP,/AJI_D18.PKB,9938944,503324,2005-11-11 18:00:17 +36,codec block,0313ae07
TO7MAP,/AJI_D19.PKB,10442752,497606,2005-11-11 18:00:25 +36,codec block,03bd9707
TO7MAP,/AJI_D20.PKB,10940416,495689,2005-11-11 18:00:32 +36,codec block,03409007
TO7MAP,/AJI_D21.PKB,11438080,406097,2005-11-11 18:00:39 +36,codec block,03483206
TO7MAP,/AJI_D22.PKB,11845632,501286,2005-11-11 18:00:47 +36,codec block,031da607
TO7MAP,/AJI_D23.PKB,12347392,412200,2005-11-11 18:00:54 +36,codec block,031f4a06
TO7MAP,/AJI_D24.PKB,12761088,416861,2005-11-11 18:01:02 +36,codec block,03545c06
TO7MAP,/AJI_D25.PKB,13178880,498303,2005-11-11 18:01:11 +36,codec block,03769a07
TO7MAP,/AJI_D26.PKB,13678592,751570,2005-11-11 18:01:24 +36,codec block,03c9770b
TO7MAP,/ANI_I00_00.PKB,14430208,1332814,2005-11-11 18:02:17 +36,codec block,03455614
TO7MAP,/ANI_I00_01.PKB,15763456,634682,2005-11-11 18:02:26 +36,codec block,0331af09
TO7MAP,/ANI_I01.PKB,16398336,771996,2005-11-11 18:02:39 +36,codec block,0393c70b
TO7MAP,/ANI_I02.PKB,17170432,618026,2005-11-11 18:02:47 +36,codec block,03216e09
TO7MAP,/ANI_I03.PKB,17788928,567622,2005-11-11 18:02:56 +36,codec block,033da908
TO7MAP,/ANI_T00E.PKB,18358272,1202725,2005-11-11 18:01:42 +36,codec block,031c5a12
TO7MAP,/ANI_T01E.PKB,19562496,1152959,2005-11-11 18:02:00 +36,codec block,03b69711
TO7MAP,/BAS_T00E.PKB,20715520,1395621,2005-11-11 18:03:21 +36,codec block,039c4b15
TO7MAP,/BNI_T00E.PKB,22112256,624306,2005-11-11 18:03:33 +36,codec block,03a98609
TO7MAP,/CAP_I00_00.PKB,22736896,919476,2005-11-11 18:06:55 +36,codec block,03ab070e
TO7MAP,/CAP_I00_01.PKB,23656448,903744,2005-11-16 15:33:03 +36,codec block,0337ca0d
TO7MAP,/CAP_I00_02.PKB,24561664,1112493,2005-11-11 18:07:16 +36,codec block,03a4f910
TO7MAP,/CAP_I00_03.PKB,25675776,724205,2005-11-11 18:07:27 +36,codec block,03e40c0b
TO7MAP,/CAP_I00_04.PKB,26400768,1156881,2005-11-11 18:07:38 +36,codec block,0308a711
TO7MAP,/CAP_I00_05.PKB,27557888,1209496,2005-11-11 18:07:49 +36,codec block,038f7412
TO7MAP,/CAP_I01.PKB,28768256,983927,2005-11-16 15:19:06 +36,codec block,036e030f
TO7MAP,/CAP_I02.PKB,29753344,825436,2005-11-11 18:08:07 +36,codec block,0353980c
TO7MAP,/CAP_I03_00.PKB,30580736,757690,2005-11-11 18:08:17 +36,codec block,03b18f0b
TO7MAP,/CAP_I03_01.PKB,31338496,792503,2005-11-11 18:08:30 +36,codec block,03ae170c
TO7MAP,/CAP_I03_02.PKB,32131072,753890,2005-11-11 18:08:39 +36,codec block,03d9800b
TO7MAP,/CAP_I04.PKB,32886784,1192721,2005-11-11 18:08:49 +36,codec block,03083312
TO7MAP,/CAP_I05_00.PKB,34080768,1387065,2005-11-11 18:09:12 +36,codec block,03302a15
TO7MAP,/CAP_I05_01.PKB,35469312,1437760,2005-11-11 18:09:50 +36,codec block,0337f015
TO7MAP,/CAP_I05_02.PKB,36909056,547711,2005-11-11 18:09:58 +36,codec block,03765b08
TO7MAP,/CAP_I05_03.PKB,37457920,672186,2005-11-11 19:35:41 +36,codec block,03b1410a
TO7MAP,/CAP_I05_04.PKB,38131712,531670,2005-11-11 18:10:23 +36,codec block,03cd1c08
TO7MAP,/CAP_I05_05.PKB,38664192,593615,2005-11-11 18:10:32 +36,codec block,03c60e09
TO7MAP,/CAP_I05_06.PKB,39258112,802860,2005-11-11 18:10:43 +36,codec block,0323400c
TO7MAP,/CAP_I05_07.PKB,40062976,1064058,2005-11-11 18:10:54 +36,codec block,03713c10
TO7MAP,/CAP_I05_08.PKB,41127936,1322658,2005-11-11 18:11:29 +36,codec block,03992e14
TO7MAP,/CAP_I05_09.PKB,42450944,70283,2005-11-11 18:11:36 +36,codec block,03821201
TO7MAP,/CAP_I05_10.PKB,42522624,70281,2005-11-11 18:11:43 +36,codec block,03801201
TO7MAP,/CAP_I05_11.PKB,42594304,1020557,2005-11-11 18:11:52 +36,codec block,0384920f
TO7MAP,/CAP_I06_00.PKB,43616256,1559484,2005-11-11 18:12:23 +36,codec block,03b3cb17
TO7MAP,/CAP_I06_01.PKB,45176832,1525891,2005-11-11 18:12:44 +36,codec block,037a4817
TO7MAP,/CAP_I06_02.PKB,46704640,710939,2005-11-11 18:12:52 +36,codec block,0312d90a
TO7MAP,/CAP_I06_03.PKB,47417344,797805,2005-11-11 18:13:01 +36,codec block,03642c0c
TO7MAP,/CAP_I06_04.PKB,48216064,1191217,2005-11-11 18:13:14 +36,codec block,03282d12
TO7MAP,/CAP_I06_05.PKB,49408000,1502051,2005-11-15 20:48:06 +36,codec block,035aeb16
TO7MAP,/CAP_I06_06.PKB,50911232,1050826,2005-11-11 18:13:47 +36,codec block,03c10810
TO7MAP,/CAP_I06_07.PKB,51963904,613409,2005-11-11 18:13:57 +36,codec block,03185c09
TO7MAP,/CAP_T00E.PKB,52578304,1006378,2005-11-11 18:04:19 +36,codec block,03215b0f
TO7MAP,/CAP_T01.PKB,53585920,1354498,2005-11-11 18:04:52 +36,codec block,03f9aa14
TO7MAP,/CAP_T02.PKB,54941696,1037315,2005-11-22 18:09:14 +36,codec block,03fad30f
TO7MAP,/CAP_T03.PKB,55980032,912856,2005-11-11 18:05:41 +36,codec block,03cfed0d
TO7MAP,/CAP_T04.PKB,56893440,1521139,2005-11-11 18:06:24 +36,codec block,03ea3517
TO7MAP,/CAP_T05.PKB,58415104,1378966,2005-11-12 21:06:29 +36,codec block,038d0a15
TO7MAP,/CAS_D00E.PKB,59795456,727466,2005-11-11 18:14:05 +36,codec block,03a1190b
TO7MAP,/CAS_D01.PKB,60524544,740992,2005-11-11 18:14:16 +36,codec block,03774e0b
TO7MAP,/CAS_D02.PKB,61265920,356789,2005-11-11 18:14:26 +36,codec block,03ac7105
TO7MAP,/CAS_D03.PKB,61624320,363691,2005-11-11 18:14:34 +36,codec block,03a28c05
TO7MAP,/CAS_D04.PKB,61988864,854184,2005-11-11 18:14:44 +36,codec block,039f080d
TO7MAP,/CAS_D05.PKB,62844928,263243,2005-11-11 18:14:52 +36,codec block,03420404
TO7MAP,/CAS_D06.PKB,63109120,308951,2005-11-11 18:15:01 +36,codec block,03ceb604
TO7MAP,/CAS_D07.PKB,63418368,295645,2005-11-11 18:15:09 +36,codec block,03d48204
TO7MAP,/CAS_D08.PKB,63715328,232815,2005-11-11 18:15:16 +36,codec block,03668d03
TO7MAP,/CAS_D09.PKB,63948800,152842,2005-11-11 18:15:21 +36,codec block,03015502
TO7MAP,/CAS_D10.PKB,64102400,1141512,2005-11-11 18:15:31 +36,codec block,03ff6a11
TO7MAP,/CHD_D00E.PKB,65245184,978336,2005-11-11 17:58:25 +36,codec block,0397ed0e
TO7MAP,/CHD_D01.PKB,66224128,873404,2005-11-11 17:58:35 +36,codec block,03b3530d
TO7MAP,/CHD_D02.PKB,67098624,412799,2005-11-11 17:58:42 +36,codec block,03764c06
TO7MAP,/CHD_D03.PKB,67512320,424276,2005-11-11 17:58:48 +36,codec block,034b7906
TO7MAP,/CHD_D04.PKB,67938304,582151,2005-11-11 17:58:55 +36,codec block,03fee108
TO7MAP,/CHD_D05.PKB,68521984,543126,2005-11-11 17:59:01 +36,codec block,038d4908
TO7MAP,/CHD_D06.PKB,69066752,521424,2005-11-11 17:59:07 +36,codec block,03c7f407
TO7MAP,/CHD_D07.PKB,69588992,477294,2005-11-11 17:59:14 +36,codec block,03654807
TO7MAP,/CHD_D08.PKB,70068224,523691,2005-11-11 17:59:23 +36,codec block,03a2fd07
TO7MAP,/CHD_D09.PKB,70592512,476025,2005-11-11 17:59:30 +36,codec block,03704307
TO7MAP,/CHD_D10.PKB,71069696,555166,2005-11-11 17:59:37 +36,codec block,03957808
TO7MAP,/CHD_D11.PKB,71626752,444091,2005-11-11 17:59:45 +36,codec block,03b2c606
TO7MAP,/CHD_D12.PKB,72071168,480021,2005-11-11 17:59:51 +36,codec block,030c5307
TO7MAP,/CHD_D13.PKB,72552448,469908,2005-11-11 17:59:58 +36,codec block,038b2b07
TO7MAP,/CHD_D14.PKB,73023488,533499,2005-11-11 18:00:06 +36,codec block,03f22308
TO7MAP,/CHD_D15.PKB,73558016,514460,2005-11-11 18:00:12 +36,codec block,0393d907
TO7MAP,/CHD_D16.PKB,74074112,436722,2005-11-11 18:00:19 +36,codec block,03e9a906
TO7MAP,/CHD_D17.PKB,74512384,456474,2005-11-11 18:00:25 +36,codec block,0311f706
TO7MAP,/CHD_D18.PKB,74969088,457012,2005-11-11 18:00:31 +36,codec block,032bf906
TO7MAP,/CHD_D19.PKB,75427840,513808,2005-11-11 18:00:37 +36,codec block,0307d707
TO7MAP,/CHD_D20.PKB,75941888,709338,2005-11-11 18:00:48 +36,codec block,03d1d20a
TO7MAP,/CHP_T00E.PKB,76652544,4288,2005-10-05 12:05:49 +36,?,1d000000
TO7MAP,/CHU_I00_00.PKB,76658688,1689417,2005-11-11 18:02:36 +36,codec block,0340c719
TO7MAP,/CHU_I00_01.PKB,78348288,1567050,2005-11-11 18:03:06 +36,codec block,0341e917
TO7MAP,/CHU_I00_02.PKB,79917056,1522021,2005-11-11 18:03:25 +36,codec block,035c3917
TO7MAP,/CHU_I00_03.PKB,81440768,816046,2005-11-11 18:03:35 +36,codec block,03a5730c
TO7MAP,/CHU_I00_04.PKB,82257920,979881,2005-11-11 18:03:52 +36,codec block,03a0f30e
TO7MAP,/CHU_I00_05.PKB,83238912,837303,2005-11-11 18:04:03 +36,codec block,03aec60c
TO7MAP,/CHU_I00_06.PKB,84076544,937362,2005-11-11 18:04:23 +36,codec block,03894d0e
TO7MAP,/CHU_I00_07.PKB,85014528,596262,2005-11-11 18:04:37 +36,codec block,031d1909
TO7MAP,/CHU_I00_08.PKB,85612544,1503689,2005-11-11 18:04:55 +36,codec block,03c0f116
TO7MAP,/CHU_I00_09.PKB,87117824,1801874,2005-11-11 18:05:14 +36,codec block,03897e1b
TO7MAP,/CHU_I00_10.PKB,88920064,482524,2005-11-11 18:05:26 +36,codec block,03d35c07
TO7MAP,/CHU_I00_11.PKB,89403392,489626,2005-11-11 18:05:35 +36,codec block,03917807
TO7MAP,/CHU_I00_12.PKB,89894912,748628,2005-11-11 18:05:44 +36,codec block,034b6c0b
TO7MAP,/CHU_I00_13.PKB,90644480,545260,2005-11-11 18:05:52 +36,codec block,03e35108
TO7MAP,/CHU_I00_14.PKB,91191296,481523,2005-11-11 18:05:59 +36,codec block,03ea5807
TO7MAP,/CHU_I00_15.PKB,91674624,714297,2005-11-11 18:06:11 +36,codec block,0330e60a
TO7MAP,/CHU_I00_16.PKB,92389376,518856,2005-11-11 18:06:20 +36,codec block,03bfea07
TO7MAP,/CHU_I00_17.PKB,92909568,524267,2005-11-11 18:06:27 +36,codec block,03e2ff07
TO7MAP,/CHU_I00_18.PKB,93433856,550872,2005-11-11 18:06:37 +36,codec block,03cf6708
TO7MAP,/CHU_I00_19.PKB,93984768,584458,2005-11-11 18:06:46 +36,codec block,0301eb08
TO7MAP,/CHU_I00_20.PKB,94570496,592274,2005-11-11 18:06:56 +36,codec block,03890909
TO7MAP,/CHU_I00_21.PKB,95164416,520806,2005-11-11 18:07:03 +36,codec block,035df207
TO7MAP,/CHU_I00_22.PKB,95686656,521851,2005-11-11 18:07:10 +36,codec block,0372f607
TO7MAP,/CHU_I00_23.PKB,96208896,549681,2005-11-11 18:07:18 +36,codec block,03286308
TO7MAP,/CHU_I00_24.PKB,96759808,521008,2005-11-11 18:07:25 +36,codec block,0327f307
TO7MAP,/CHU_I00_25.PKB,97282048,568099,2005-11-11 18:07:33 +36,codec block,031aab08
TO7MAP,/CHU_I00_26.PKB,97851392,394950,2005-11-11 18:07:40 +36,codec block,03bd0606
TO7MAP,/CHU_I00_27.PKB,98246656,622869,2005-11-11 18:07:47 +36,codec block,030c8109
TO7MAP,/CHU_I00_28.PKB,98871296,452017,2005-11-11 18:07:55 +36,codec block,03a8e506
TO7MAP,/CHU_I00_29.PKB,99323904,551862,2005-11-11 18:08:02 +36,codec block,03ad6b08
TO7MAP,/CHU_I00_30.PKB,99876864,587391,2005-11-11 18:08:09 +36,codec block,0376f608
TO7MAP,/CHU_I00_31.PKB,100464640,379472,2005-11-11 18:08:16 +36,codec block,0347ca05
TO7MAP,/CHU_I00_32.PKB,100845568,569834,2005-11-11 18:08:23 +36,codec block,03e1b108
TO7MAP,/CHU_I00_33.PKB,101416960,638695,2005-11-11 18:08:30 +36,codec block,03debe09
TO7MAP,/CHU_I00_34.PKB,102055936,770263,2005-11-11 18:08:38 +36,codec block,03cec00b
TO7MAP,/CHU_I00_35.PKB,102828032,629040,2005-11-11 18:08:46 +36,codec block,03279909
TO7MAP,/CHU_I00_36.PKB,103458816,637384,2005-11-11 18:08:54 +36,codec block,03bfb909
TO7MAP,/CHU_I00_37.PKB,104097792,766474,2005-11-11 18:09:03 +36,codec block,0301b20b
TO7MAP,/CHU_I00_38.PKB,104865792,620307,2005-11-11 18:09:10 +36,codec block,030a7709
TO7MAP,/CHU_I00_39.PKB,105486336,483340,2005-11-11 18:09:17 +36,codec block,03036007
TO7MAP,/CHU_I00_40.PKB,105971712,383815,2005-11-11 18:09:26 +36,codec block,033edb05
TO7MAP,/CHU_I00_41.PKB,106356736,560114,2005-11-11 18:09:36 +36,codec block,03e98b08
TO7MAP,/CHU_I00_42.PKB,106917888,711630,2005-11-11 18:09:45 +36,codec block,03c5db0a
TO7MAP,/CHU_I00_43.PKB,107630592,612889,2005-11-11 18:09:52 +36,codec block,03105a09
TO7MAP,/CHU_I00_44.PKB,108244992,571828,2005-11-11 18:10:00 +36,codec block,03abb908
TO7MAP,/CHU_I00_45.PKB,108818432,569318,2005-11-11 18:10:10 +36,codec block,03ddaf08
TO7MAP,/CHU_I00_46.PKB,109387776,511168,2005-11-11 18:10:17 +36,codec block,03b7cc07
TO7MAP,/CHU_I00_47.PKB,109899776,597035,2005-11-11 18:10:29 +36,codec block,03221c09
TO7MAP,/CHU_I00_48.PKB,110497792,547801,2005-11-11 18:10:35 +36,codec block,03d05b08
TO7MAP,/CHU_I00_49.PKB,111046656,658190,2005-11-11 18:10:42 +36,codec block,03050b0a
TO7MAP,/CHU_I00_50.PKB,111706112,563129,2005-11-11 18:10:50 +36,codec block,03b09708
TO7MAP,/CHU_I00_51.PKB,112269312,503760,2005-11-11 18:10:57 +36,codec block,03c7af07
TO7MAP,/CHU_I00_52.PKB,112773120,560668,2005-11-11 18:11:04 +36,codec block,03138e08
TO7MAP,/CHU_I00_53.PKB,113334272,501149,2005-11-11 18:11:11 +36,codec block,0394a507
TO7MAP,/CHU_I00_54.PKB,113836032,558255,2005-11-11 18:11:18 +36,codec block,03a68408
TO7MAP,/CHU_I00_55.PKB,114395136,548513,2005-11-11 18:11:25 +36,codec block,03985e08
TO7MAP,/CHU_I00_56.PKB,114944000,500671,2005-11-11 18:11:32 +36,codec block,03b6a307
TO7MAP,/CHU_I00_57.PKB,115445760,561143,2005-11-11 18:11:39 +36,codec block,03ee8f08
TO7MAP,/CHU_I00_58.PKB,116006912,710988,2005-11-11 18:11:48 +36,codec block,0343d90a
TO7MAP,/CHU_I00_59.PKB,116719616,545087,2005-11-11 18:11:56 +36,codec block,03365108
TO7MAP,/CHU_I00_60.PKB,117266432,570909,2005-11-11 18:12:02 +36,codec block,0314b608
TO7MAP,/CHU_I00_61.PKB,117837824,569919,2005-11-11 18:12:10 +36,codec block,0336b208
TO7MAP,/CHU_I00_62.PKB,118409216,711261,2005-11-11 18:12:19 +36,codec block,0354da0a
TO7MAP,/CHU_I00_63.PKB,119121920,554654,2005-11-11 18:12:27 +36,codec block,03957608
TO7MAP,/CHU_I00_64.PKB,119676928,584105,2005-11-11 18:12:34 +36,codec block,03a0e908
TO7MAP,/CHU_T00E.PKB,120262656,755631,2005-11-11 18:01:04 +36,codec block,03a6870b
TO7MAP,/CHU_T01E.PKB,121018368,880867,2005-11-11 18:01:30 +36,codec block,03da700d
TO7MAP,/CHU_T02.PKB,121901056,1184207,2005-11-11 18:01:58 +36,codec block,03c61112
TO7MAP,/COK_D00E.PKB,123086848,846640,2005-11-16 23:00:05 +36,codec block,0327eb0c
TO7MAP,/COK_D01.PKB,123934720,635609,2005-11-11 18:12:51 +36,codec block,03d0b209
TO7MAP,/COK_D02.PKB,124571648,4736,2005-10-05 12:05:58 +36,?,1d000000
TO7MAP,/COK_D02E.PKB,124577792,1164988,2005-11-17 20:00:33 +36,codec block,03b3c611
TO7MAP,/COK_D03E.PKB,125743104,789373,2005-11-11 18:13:10 +36,codec block,03740b0c
TO7MAP,/COK_D04E.PKB,126533632,872898,2005-11-11 18:13:18 +36,codec block,03b9510d
TO7MAP,/CPO_T00E.PKB,127408128,390854,2005-11-11 18:13:27 +36,codec block,03bdf605
TO7MAP,/DIS_I00_00.PKB,127799296,1018331,2005-11-11 18:15:28 +36,codec block,03d2890f
TO7MAP,/DIS_I00_01.PKB,128819200,397471,2005-11-11 18:15:36 +36,codec block,03961006
TO7MAP,/DIS_I00_02.PKB,129218560,398999,2005-11-11 18:15:44 +36,codec block,038e1606
TO7MAP,/DIS_I00_03.PKB,129617920,409069,2005-11-11 18:15:50 +36,codec block,03e43d06
TO7MAP,/DIS_I00_04.PKB,130027520,474094,2005-11-11 18:16:00 +36,codec block,03e53b07
TO7MAP,/DIS_I01_00.PKB,130502656,394038,2005-11-11 18:16:07 +36,codec block,032d0306
TO7MAP,/DIS_I01_01.PKB,130897920,494014,2005-11-11 18:16:15 +36,codec block,03b58907
TO7MAP,/DIS_I02_00.PKB,131393536,938436,2005-11-11 18:16:22 +36,codec block,03bb510e
TO7MAP,/DIS_I02_01.PKB,132333568,962780,2005-11-11 18:16:32 +36,codec block,03d3b00e
TO7MAP,/DIS_I03.PKB,133298176,1037185,2005-11-11 18:16:44 +36,codec block,0378d30f
TO7MAP,/DIS_I04_00.PKB,134336512,1099557,2005-11-11 18:16:56 +36,codec block,031cc710
TO7MAP,/DIS_I04_01.PKB,135436288,370632,2005-11-11 18:17:02 +36,codec block,03bfa705
TO7MAP,/DIS_I04_02.PKB,135806976,431070,2005-11-11 18:17:09 +36,codec block,03d59306
TO7MAP,/DIS_I04_03.PKB,136239104,756872,2005-11-11 18:17:16 +36,codec block,037f8c0b
TO7MAP,/DIS_I04_04.PKB,136996864,993320,2005-11-11 18:17:30 +36,codec block,031f280f
TO7MAP,/DIS_I05_00.PKB,137992192,632894,2005-11-11 18:17:37 +36,codec block,0335a809
TO7MAP,/DIS_I05_01.PKB,138627072,583995,2005-11-11 18:17:43 +36,codec block,0332e908
TO7MAP,/DIS_I05_02.PKB,139212800,924469,2005-11-11 18:17:51 +36,codec block,032c1b0e
TO7MAP,/DIS_I06_00.PKB,140138496,1022138,2005-11-11 18:17:59 +36,codec block,03b1980f
TO7MAP,/DIS_I06_01.PKB,141162496,398150,2005-11-11 18:18:05 +36,codec block,033d1306
TO7MAP,/DIS_I06_02.PKB,141561856,421880,2005-11-11 18:18:12 +36,codec block,03ef6f06
TO7MAP,/DIS_I06_03.PKB,141983744,429061,2005-11-11 18:18:19 +36,codec block,03fc8b06
TO7MAP,/DIS_I06_04.PKB,142413824,410309,2005-11-11 18:18:25 +36,codec block,03bc4206
TO7MAP,/DIS_I07_00.PKB,142825472,464500,2005-11-11 18:18:32 +36,codec block,036b1607
TO7MAP,/DIS_I07_01.PKB,143290368,553140,2005-11-11 18:18:39 +36,codec block,03ab7008
TO7MAP,/DIS_I08_00.PKB,143845376,1018136,2005-11-11 18:18:46 +36,codec block,030f890f
TO7MAP,/DIS_I08_01.PKB,144865280,403998,2005-11-11 18:18:52 +36,codec block,03152a06
TO7MAP,/DIS_I08_02.PKB,145270784,402867,2005-11-11 18:18:58 +36,codec block,03aa2506
TO7MAP,/DIS_I08_03.PKB,145674240,415119,2005-11-11 18:19:03 +36,codec block,03865506
TO7MAP,/DIS_I08_04.PKB,146089984,415433,2005-11-11 18:19:10 +36,codec block,03c05606
TO7MAP,/DIS_I09.PKB,146505728,1060524,2005-11-11 18:19:17 +36,codec block,03a32e10
TO7MAP,/DIS_T00E.PKB,147566592,1416227,2005-11-24 10:43:56 +36,codec block,031a9c15
TO7MAP,/DIS_T01.PKB,148983808,1730298,2005-11-11 18:13:59 +36,codec block,03f1661a
TO7MAP,/DIS_T02.PKB,150714368,1679543,2005-11-12 21:33:42 +36,codec block,03aea019
TO7MAP,/DIS_T03E.PKB,152395776,1642676,2005-11-24 17:35:57 +36,codec block,03ab1019
TO7MAP,/DIS_T04.PKB,154040320,972031,2005-11-11 18:14:48 +36,codec block,03f6d40e
TO7MAP,/DIS_T05.PKB,155013120,126784,2005-10-05 12:06:02 +36,FPS2,46505332
TO7MAP,/DIS_T05E.PKB,155140096,1258795,2005-11-11 18:15:02 +36,codec block,03223513
TO7MAP,/DIS_T06.PKB,156399616,1103770,2005-11-11 18:15:11 +36,codec block,0391d710
TO7MAP,/DIS_T07.PKB,157503488,971296,2005-11-11 18:15:19 +36,codec block,0317d20e
TO7MAP,/EVE_T00.PKB,158476288,694528,2005-11-11 18:19:24 +36,codec block,03f7980a
TO7MAP,/EXD_D00.PKB,159172608,433028,2005-11-11 17:59:36 +36,codec block,037b9b06
TO7MAP,/EXD_D01.PKB,159606784,639934,2005-11-11 17:59:47 +36,codec block,03b5c309
TO7MAP,/EXD_D02.PKB,160247808,725920,2005-11-11 18:00:01 +36,codec block,0397130b
TO7MAP,/EXE_D00E.PKB,160974848,964984,2005-11-14 19:24:45 +36,codec block,036fb90e
TO7MAP,/EXE_D01.PKB,161941504,589704,2005-11-11 18:00:38 +36,codec block,037fff08
